,action,reward,self.observation,self.state
2662,4.0,1.580059523809524,[ 22.92 -72.04 305.   218.  ],"[0.35, 0.27, 0.25, 0.27]"
2663,4.0,1.511372854953018,[ 13.42 -84.5  449.   132.  ],"[0.32, 0.24, 0.23, 0.26]"
2664,0.0,1.5379152097902098,[  3.69 265.13 245.    86.  ],"[0.26, 0.22, 0.22, 0.24]"
2665,0.0,1.5807874471854981,[ 24.56  68.98 244.   108.  ],"[0.25, 0.22, 0.23, 0.29]"
2666,4.0,1.53108792848243,[ 33.12  54.93 495.   134.  ],"[0.26, 0.23, 0.25, 0.34]"
2667,14.0,1.2674526078759951,[ 40.18  38.43 651.   140.  ],"[0.22, 0.22, 0.25, 0.31]"
2668,36.0,1.412865131684858,[ 44.84  19.04 755.   131.  ],"[0.29, 0.24, 0.25, 0.34]"
2669,20.0,1.4826257076257077,[ 46.25  -2.38 813.   121.  ],"[0.33, 0.25, 0.26, 0.33]"
2670,8.0,1.609250992063492,[ 44.07 -23.52 814.   127.  ],"[0.32, 0.28, 0.3, 0.32]"
2671,20.0,1.477299003080253,[ 38.8  -42.31 810.   120.  ],"[0.33, 0.25, 0.26, 0.32]"
2672,24.0,1.367063492063492,[ 31.35 -58.22 780.   110.  ],"[0.3, 0.24, 0.24, 0.27]"
2673,12.0,1.5411210317460318,[ 22.55 -71.86 675.   116.  ],"[0.35, 0.27, 0.25, 0.28]"
2674,4.0,1.511372854953018,[ 13.06 -84.31 487.   120.  ],"[0.32, 0.24, 0.23, 0.26]"
2675,0.0,1.5379152097902098,[  3.34 265.32 253.    83.  ],"[0.26, 0.22, 0.22, 0.24]"
2676,0.0,1.5807874471854981,[ 24.3   68.65 238.   107.  ],"[0.25, 0.22, 0.23, 0.29]"
2677,4.0,1.53108792848243,[ 32.83  54.59 494.   132.  ],"[0.26, 0.23, 0.25, 0.34]"
2678,36.0,1.3584018072808834,[ 39.85  38.12 649.   139.  ],"[0.27, 0.23, 0.23, 0.32]"
2679,36.0,1.4222401316848579,[ 44.48  18.8  754.   131.  ],"[0.29, 0.25, 0.25, 0.34]"
2680,20.0,1.4826257076257077,[ 45.86  -2.49 806.   123.  ],"[0.33, 0.25, 0.26, 0.33]"
2681,8.0,1.609250992063492,[ 43.67 -23.51 816.   124.  ],"[0.32, 0.28, 0.3, 0.32]"
2682,20.0,1.4823123720642104,[ 38.41 -42.2  808.   119.  ],"[0.34, 0.25, 0.26, 0.32]"
2683,24.0,1.3764384920634922,[ 30.97 -58.07 775.   111.  ],"[0.3, 0.25, 0.24, 0.27]"
2684,12.0,1.5411210317460318,[ 22.19 -71.68 673.   115.  ],"[0.35, 0.27, 0.25, 0.28]"
2685,4.0,1.502719008799172,[ 12.7  -84.11 481.   118.  ],"[0.32, 0.24, 0.23, 0.25]"
2686,0.0,1.5459280303030303,[  2.98 265.51 243.    81.  ],"[0.27, 0.22, 0.22, 0.24]"
2687,0.0,1.5807874471854981,[ 24.04  68.31 233.   105.  ],"[0.25, 0.22, 0.23, 0.29]"
2688,4.0,1.53108792848243,[ 32.55  54.26 482.   133.  ],"[0.26, 0.23, 0.25, 0.34]"
2689,20.0,1.4121662251857263,[ 39.53  37.81 641.   132.  ],"[0.27, 0.23, 0.24, 0.34]"
2690,10.0,0.38492063492063494,[ 44.11  18.57 647.   162.  ],"[0.24, 0.24, 0.3, 0.36]"
2691,8.0,1.6112071172555045,[ 45.46  -2.61 508.   250.  ],"[0.31, 0.27, 0.3, 0.35]"
2692,4.0,1.660065868040006,[ 43.27 -23.49 333.   322.  ],"[0.33, 0.29, 0.3, 0.33]"
2693,4.0,1.6221870801612182,[ 38.02 -42.1  168.   334.  ],"[0.33, 0.29, 0.27, 0.3]"
2694,4.0,1.56676267281106,[ 30.59 -57.91  80.   298.  ],"[0.31, 0.28, 0.25, 0.27]"
2695,1.0,1.570684523809524,[ 21.82 -71.51  32.   215.  ],"[0.35, 0.27, 0.24, 0.27]"
2696,0.0,1.5292613636363634,[ 12.35 -83.91   9.   146.  ],"[0.25, 0.22, 0.22, 0.24]"
2697,0.0,1.4017857142857142,[  2.63 265.69   0.    66.  ],"[0.21, 0.2, 0.2, 0.21]"
2698,13.0,0.08692303675856292,[23.78 67.97  0.   82.  ],"[0.19, 0.19, 0.19, 0.19]"
2699,0.0,1.5490318105807237,[ 32.26  53.93  14.   160.  ],"[0.24, 0.22, 0.23, 0.26]"
2700,1.0,1.486261247810161,[ 39.2   37.51  24.   232.  ],"[0.26, 0.23, 0.24, 0.28]"
2701,0.0,1.5781772575250839,[ 43.74  18.34   2.   180.  ],"[0.26, 0.23, 0.23, 0.26]"
2702,2.0,1.4100759144237407,[ 45.06  -2.72   3.   202.  ],"[0.25, 0.23, 0.23, 0.25]"
2703,0.0,1.6145833333333335,[ 42.86 -23.48   1.   210.  ],"[0.27, 0.24, 0.24, 0.27]"
2704,0.0,1.5861900780379043,[ 37.62 -41.99   1.   200.  ],"[0.27, 0.23, 0.23, 0.26]"
2705,0.0,1.5695234113712377,[ 30.21 -57.76   0.   174.  ],"[0.26, 0.23, 0.23, 0.25]"
2706,0.0,1.5198863636363638,[ 21.46 -71.33   0.   135.  ],"[0.24, 0.22, 0.22, 0.24]"
2707,58.0,-0.09710474101921489,[ 11.99 -83.71   0.    87.  ],"[0.19, 0.19, 0.19, 0.19]"
2708,0.0,1.5807874471854981,[ 23.52  67.63 230.    97.  ],"[0.25, 0.22, 0.23, 0.29]"
2709,4.0,1.53108792848243,[ 31.97  53.6  472.   133.  ],"[0.26, 0.23, 0.25, 0.34]"
2710,20.0,1.4215412251857265,[ 38.87  37.2  658.   126.  ],"[0.27, 0.23, 0.25, 0.34]"
2711,55.0,1.0599982746721879,[ 43.37  18.1  751.   122.  ],"[0.23, 0.2, 0.21, 0.28]"
2712,9.0,1.4115127927627928,[ 44.66  -2.83 753.   140.  ],"[0.26, 0.25, 0.27, 0.33]"
2713,8.0,1.620626083705721,[ 42.46 -23.47 763.   143.  ],"[0.33, 0.28, 0.31, 0.32]"
2714,20.0,1.495693108974359,[ 37.22 -41.89 751.   138.  ],"[0.35, 0.26, 0.26, 0.32]"
2715,24.0,1.3764384920634922,[ 29.83 -57.6  716.   127.  ],"[0.3, 0.25, 0.24, 0.27]"
2716,12.0,1.5243055555555556,[ 21.09 -71.15 615.   126.  ],"[0.35, 0.27, 0.24, 0.27]"
2717,4.0,1.502719008799172,[ 11.62 -83.51 452.   117.  ],"[0.32, 0.24, 0.23, 0.25]"
2718,0.0,1.5277249923989056,[  1.91 266.05 209.    76.  ],"[0.26, 0.22, 0.22, 0.23]"
2719,0.0,1.5714124471854982,[ 23.26  67.3  198.    97.  ],"[0.24, 0.22, 0.23, 0.29]"
2720,4.0,1.53108792848243,[ 31.68  53.26 439.   137.  ],"[0.26, 0.23, 0.25, 0.34]"
2721,59.0,0.13975041771094382,[ 38.54  36.9  650.   127.  ],"[0.19, 0.19, 0.19, 0.21]"
2722,20.0,0.24535296574770277,[ 43.    17.87 749.   122.  ],"[0.3, 0.26, 0.27, 0.38]"
2723,9.0,1.4175417316695453,[ 44.26  -2.95 797.   120.  ],"[0.26, 0.25, 0.27, 0.3421]"
2724,9.0,1.4310497387360743,[ 42.05 -23.45 794.   127.  ],"[0.3381, 0.25, 0.28, 0.27]"
2725,20.0,1.495693108974359,[ 36.83 -41.78 781.   123.  ],"[0.35, 0.26, 0.26, 0.32]"
2726,24.0,1.3764384920634922,[ 29.45 -57.45 738.   116.  ],"[0.3, 0.25, 0.24, 0.27]"
2727,24.0,1.3166235334713596,[ 20.72 -70.97 651.   109.  ],"[0.28, 0.23, 0.23, 0.25]"
2728,4.0,1.4970486458959462,[ 11.26 -83.31 444.   110.  ],"[0.31, 0.24, 0.23, 0.25]"
2729,0.0,1.5277249923989056,[  1.54 266.22 155.    77.  ],"[0.26, 0.22, 0.22, 0.23]"
2730,0.0,1.452922077922078,[31.38 52.93  0.   94.  ],"[0.22, 0.21, 0.21, 0.22]"
2731,3.0,1.5317460317460316,[ 38.21  36.6   31.   220.  ],"[0.27, 0.24, 0.28, 0.35]"
2732,9.0,1.2922668120278415,[ 42.63  17.64  27.   281.  ],"[0.22, 0.22, 0.22, 0.3264]"
2733,20.0,1.4738547543974583,[ 43.86  -3.06 453.   275.  ],"[0.31, 0.24, 0.26, 0.3541]"
2734,52.0,1.3089548502264021,[ 41.64 -23.44  73.   294.  ],"[0.3248, 0.22, 0.22, 0.25]"
2735,4.0,1.6495710469179254,[ 36.43 -41.68 292.   316.  ],"[0.3219, 0.31, 0.28, 0.32]"
2736,4.0,1.5294204717696098,[ 29.06 -57.29  66.   244.  ],"[0.29, 0.27, 0.24, 0.26]"
2737,0.0,1.6289511494252875,[ 20.35 -70.8   11.   212.  ],"[0.29, 0.24, 0.24, 0.27]"
2738,0.0,1.4261363636363635,[ 10.9 -83.1   0.   81. ],"[0.22, 0.2, 0.2, 0.22]"
2739,0.0,1.4139610389610389,[22.73 66.62  0.   74.  ],"[0.21, 0.2, 0.2, 0.22]"
2740,4.0,1.5150774920497923,[ 31.09  52.6  241.   210.  ],"[0.26, 0.23, 0.25, 0.31]"
2741,12.0,1.3764394723633853,[ 37.88  36.29  68.   200.  ],"[0.23, 0.22, 0.24, 0.25]"
2742,36.0,1.306138294498194,[ 42.26  17.41  53.   264.  ],"[0.24, 0.22, 0.22, 0.3129]"
2743,52.0,1.2763205651069263,[ 43.46  -3.17  56.   296.  ],"[0.25, 0.22, 0.22, 0.2733]"
2744,50.0,1.3745354223218231,[ 41.23 -23.43  57.   305.  ],"[0.3504, 0.24, 0.24, 0.31]"
2745,40.0,1.2224810213940651,[ 36.02 -41.57  56.   289.  ],"[0.2875, 0.21, 0.21, 0.23]"
2746,4.0,1.557456785471166,[ 28.68 -57.14  52.   251.  ],"[0.33899999999999997, 0.27, 0.24, 0.26]"
2747,4.0,1.5339215555949428,[ 19.97 -70.62 131.   221.  ],"[0.31, 0.26, 0.24, 0.26]"
2748,0.0,1.519071146245059,[ 10.53 -82.9   13.   130.  ],"[0.25, 0.22, 0.22, 0.23]"
2749,0.0,1.452922077922078,[30.79 52.27  0.   92.  ],"[0.22, 0.21, 0.21, 0.22]"
2750,2.0,1.324361628709455,[ 37.54  36.     0.   138.  ],"[0.23, 0.21, 0.21, 0.23]"
2751,0.0,1.5919709095814039,[ 41.88  17.19   1.   174.  ],"[0.25, 0.23, 0.23, 0.2901]"
2752,0.0,1.6088570828015392,[ 43.05  -3.28   2.   195.  ],"[0.26, 0.23, 0.24, 0.2872]"
2753,3.0,1.405834261782405,[ 40.82 -23.41   2.   200.  ],"[0.2603, 0.23, 0.23, 0.25]"
2754,0.0,1.5861900780379043,[ 35.62 -41.47   2.   190.  ],"[0.27, 0.23, 0.23, 0.26]"
2755,0.0,1.5608695652173914,[ 28.29 -56.99   0.   164.  ],"[0.25, 0.23, 0.23, 0.25]"
2756,0.0,1.509696146245059,[ 19.6  -70.44   0.   125.  ],"[0.24, 0.22, 0.22, 0.23]"
2757,0.0,1.4139610389610389,[ 10.16 -82.69   0.    77.  ],"[0.22, 0.2, 0.2, 0.21]"
2758,0.0,1.4017857142857142,[22.19 65.94  0.   70.  ],"[0.21, 0.2, 0.2, 0.21]"
2759,17.0,0.19602752448497146,[ 30.49  51.94  12.   148.  ],"[0.22, 0.2, 0.21, 0.3948]"
2760,0.0,1.6447916666666667,[ 37.2  35.7  22.  218. ],"[0.27, 0.24, 0.25, 0.3]"
2761,40.0,1.1613592849001408,[ 41.5   16.96  26.   274.  ],"[0.22, 0.2, 0.2, 0.257]"
2762,16.0,1.5792286223828054,[ 42.65  -3.39  28.   307.  ],"[0.3, 0.24, 0.25, 0.3598]"
2763,16.0,1.5933375179957705,[ 40.41 -23.4   28.   317.  ],"[0.3568, 0.25, 0.25, 0.31]"
2764,48.0,1.488495514191678,[ 35.22 -41.37  28.   300.  ],"[0.3043, 0.24, 0.24, 0.29]"
2765,16.0,1.5295837166363209,[ 27.9  -56.83  25.   259.  ],"[0.3251, 0.24, 0.23, 0.28]"
2766,0.0,1.6107481115211626,[ 19.22 -70.26  10.   203.  ],"[0.29, 0.24, 0.23, 0.26]"
2767,0.0,1.4975208215697349,[  9.8  -82.49   6.   125.  ],"[0.24, 0.22, 0.21, 0.23]"
2768,0.0,1.5714124471854982,[ 21.92  65.6  212.    87.  ],"[0.24, 0.22, 0.23, 0.29]"
2769,53.0,-0.15804857118817528,[ 30.2   51.61 440.   128.  ],"[0.21, 0.2, 0.2, 0.4622]"
2770,24.0,1.3642838412561415,[ 36.87  35.4  633.   118.  ],"[0.26, 0.23, 0.25, 0.31]"
2771,57.0,1.0664824176936873,[ 41.13  16.74 697.   134.  ],"[0.21, 0.2, 0.2, 0.3292]"
2772,56.0,1.3000783830558675,[ 42.24  -3.49 488.   242.  ],"[0.27, 0.22, 0.23, 0.3185]"
2773,56.0,1.2951706578531303,[ 39.99 -23.38 497.   244.  ],"[0.3242, 0.22, 0.23, 0.26]"
2774,56.0,1.3036702676062444,[ 34.82 -41.27 486.   234.  ],"[0.3409, 0.22, 0.23, 0.26]"
2775,54.0,0.38270194884032493,[ 27.51 -56.68 444.   217.  ],"[0.3981, 0.21, 0.2, 0.22]"
2776,12.0,1.5155935868489747,[ 18.85 -70.08 412.   164.  ],"[0.32, 0.29, 0.24, 0.26]"
2777,32.0,0.23412698412698413,[  9.43 -82.28 301.   117.  ],"[0.36, 0.23, 0.23, 0.26]"
2778,0.0,1.474228896103896,[ -0.28 266.91 116.    65.  ],"[0.24, 0.21, 0.21, 0.22]"
2779,0.0,1.5714124471854982,[ 21.65  65.27 209.    86.  ],"[0.24, 0.22, 0.23, 0.29]"
2780,53.0,-0.1829723341989512,[ 29.9   51.29 439.   127.  ],"[0.21, 0.2, 0.2, 0.4731]"
2781,52.0,1.3705141476880607,[ 36.53  35.11 632.   124.  ],"[0.27, 0.23, 0.24, 0.35]"
2782,61.0,0.480723001187603,[ 40.75  16.52 737.   119.  ],"[0.2, 0.2, 0.2, 0.3729]"
2783,60.0,1.29776015359786,[ 41.84  -3.6  781.   119.  ],"[0.27, 0.22, 0.23, 0.3393]"
2784,53.0,1.2106194617198138,[ 39.58 -23.37 793.   119.  ],"[0.355, 0.21, 0.22, 0.27]"
2785,55.0,0.4836057575408558,[ 34.41 -41.16 780.   115.  ],"[0.3721, 0.2, 0.21, 0.24]"
2786,24.0,-0.813370570537107,[ 27.12 -56.53 734.   108.  ],"[0.8974, 0.26, 0.24, 0.27]"
2787,13.0,1.3660902993443755,[ 18.47 -69.9  627.   106.  ],"[0.32, 0.3, 0.23, 0.23]"
2788,4.0,1.4868584285046418,[  9.06 -82.07 443.    94.  ],"[0.31, 0.23, 0.23, 0.25]"
2789,0.0,1.483603896103896,[ -0.65 267.01 143.    60.  ],"[0.25, 0.21, 0.21, 0.22]"
2790,0.0,1.4017857142857142,[21.38 64.93  0.   65.  ],"[0.21, 0.2, 0.2, 0.21]"
2791,33.0,-0.6581835273645005,[ 29.59  50.96  97.   157.  ],"[0.24, 0.21, 0.23, 0.7019]"
2792,12.0,1.566232638888889,[ 36.19  34.82 423.   204.  ],"[0.27, 0.25, 0.32, 0.35]"
2793,36.0,1.43446465071217,[ 40.37  16.31 680.   140.  ],"[0.29, 0.25, 0.26, 0.3475]"
2794,52.0,1.2985547968495095,[ 41.43  -3.7   84.   264.  ],"[0.25, 0.22, 0.22, 0.3064]"
2795,51.0,1.3667046803144935,[ 39.17 -23.36 170.   323.  ],"[0.2889, 0.25, 0.25, 0.35]"
2796,51.0,1.28768433182093,[ 34.01 -41.06  21.   298.  ],"[0.3589, 0.22, 0.22, 0.26]"
2797,49.0,1.3703302640659623,[ 26.73 -56.37  37.   245.  ],"[0.3496, 0.24, 0.23, 0.27]"
2798,0.0,1.6107481115211626,[ 18.1  -69.72  28.   186.  ],"[0.29, 0.24, 0.23, 0.26]"
2799,0.0,1.4975208215697349,[  8.69 -81.86   5.   117.  ],"[0.24, 0.22, 0.21, 0.23]"
2800,0.0,1.5644851072840205,[ 21.1  64.6 157.   78. ],"[0.24, 0.22, 0.23, 0.28]"
2801,60.0,-0.02100216912197367,[ 29.29  50.64 295.   144.  ],"[0.22, 0.2, 0.2, 0.4451]"
2802,36.0,1.3836589889579018,[ 35.85  34.53 548.   154.  ],"[0.27, 0.23, 0.24, 0.35]"
2803,57.0,1.0801404582235354,[ 39.99  16.09 700.   129.  ],"[0.21, 0.2, 0.2, 0.3578]"
2804,42.0,-0.08226765382242401,[ 41.02  -3.8  737.   133.  ],"[0.21, 0.2, 0.2, 0.4528]"
2805,56.0,1.3274105903100633,[ 38.75 -23.34 777.   122.  ],"[0.3507, 0.23, 0.23, 0.27]"
2806,55.0,0.48108266911914976,[ 33.6  -40.96 730.   130.  ],"[0.3728, 0.21, 0.21, 0.24]"
2807,60.0,0.05154091354312579,[ 26.34 -56.22 714.   113.  ],"[0.4181, 0.21, 0.22, 0.25]"
2808,62.0,-0.11024958228905617,[ 17.72 -69.54 567.   121.  ],"[0.19, 0.19, 0.19, 0.19]"
2809,4.0,1.4868584285046418,[  8.32 -81.65 432.    92.  ],"[0.31, 0.23, 0.23, 0.25]"
2810,0.0,1.474228896103896,[ -1.38 267.11 125.    56.  ],"[0.24, 0.21, 0.21, 0.22]"
2811,1.0,1.2842261904761905,[28.99 50.32  0.   84.  ],"[0.21, 0.2, 0.2, 0.21]"
2812,0.0,1.5198863636363638,[ 35.5   34.24   0.   129.  ],"[0.24, 0.22, 0.22, 0.24]"
2813,60.0,0.38064797027205355,[ 39.61  15.88 519.   239.  ],"[0.25, 0.22, 0.22, 0.3681]"
2814,52.0,1.3792937997793007,[ 40.62  -3.9  726.   136.  ],"[0.32, 0.23, 0.24, 0.3049]"
2815,56.0,1.2266223320585545,[ 38.34 -23.32 149.   327.  ],"[0.2642, 0.22, 0.22, 0.24]"
2816,56.0,1.2705813208530599,[ 33.2  -40.86 149.   306.  ],"[0.3588, 0.21, 0.22, 0.24]"
2817,55.0,0.15218151042543887,[ 25.95 -56.07 506.   217.  ],"[0.4241, 0.21, 0.2, 0.22]"
2818,12.0,1.5715593434343433,[ 17.34 -69.35 591.   112.  ],"[0.35, 0.33, 0.25, 0.27]"
2819,4.0,1.466366827714128,[  7.96 -81.44 418.    91.  ],"[0.31, 0.23, 0.22, 0.24]"
2820,0.0,1.474228896103896,[ -1.75 267.13 114.    54.  ],"[0.24, 0.21, 0.21, 0.22]"
2821,0.0,1.4395292207792207,[28.68 50.    0.   83.  ],"[0.22, 0.2, 0.21, 0.22]"
2822,0.0,1.509696146245059,[ 35.16  33.96   0.   128.  ],"[0.23, 0.22, 0.22, 0.24]"
2823,60.0,1.1010185358206939,[ 39.23  15.67  78.   228.  ],"[0.22, 0.2, 0.2, 0.2224]"
2824,60.0,1.1677250314317145,[ 40.21  -4.    27.   292.  ],"[0.21, 0.2, 0.2, 0.3232]"
2825,60.0,1.2750909990466546,[ 37.93 -23.31 637.   210.  ],"[0.3501, 0.22, 0.22, 0.25]"
2826,60.0,0.2887854609929079,[ 32.79 -40.76 791.    94.  ],"[0.3948, 0.22, 0.23, 0.25]"
2827,53.0,0.08317204271471162,[ 25.56 -55.92 730.    98.  ],"[0.4324, 0.21, 0.21, 0.23]"
2828,12.0,1.5765727124183007,[ 16.97 -69.17 584.   112.  ],"[0.35, 0.34, 0.25, 0.27]"
2829,4.0,1.466366827714128,[  7.59 -81.23 404.    91.  ],"[0.31, 0.23, 0.22, 0.24]"
2830,0.0,1.43847049689441,[ -2.12 267.12 102.    51.  ],"[0.23, 0.21, 0.2, 0.21]"
2831,0.0,1.5644851072840205,[ 20.28  63.6  186.    71.  ],"[0.24, 0.22, 0.23, 0.28]"
2832,0.0,1.4395292207792207,[28.37 49.68  0.   81.  ],"[0.22, 0.2, 0.21, 0.22]"
2833,0.0,1.4975208215697347,[ 34.82  33.68   0.   126.  ],"[0.23, 0.21, 0.22, 0.24]"
2834,10.0,1.0878220912020724,[ 38.84  15.47   0.   161.  ],"[0.2, 0.2, 0.2, 0.2108]"
2835,16.0,1.4301459377155155,[ 39.8   -4.09   1.   182.  ],"[0.25, 0.22, 0.22, 0.2605]"
2836,50.0,1.1669434958062048,[ 37.51 -23.29   2.   187.  ],"[0.2363, 0.21, 0.21, 0.23]"
2837,0.0,1.5781772575250839,[ 32.39 -40.65   1.   176.  ],"[0.26, 0.23, 0.23, 0.26]"
2838,0.0,1.5292613636363634,[ 25.17 -55.76   0.   150.  ],"[0.25, 0.22, 0.22, 0.24]"
2839,0.0,1.4751552795031058,[ 16.59 -68.99   0.   110.  ],"[0.23, 0.21, 0.21, 0.23]"
2840,0.0,1.4017857142857142,[  7.22 -81.02   0.    63.  ],"[0.21, 0.2, 0.2, 0.21]"
2841,0.0,1.4017857142857142,[20.   63.27  0.   57.  ],"[0.21, 0.2, 0.2, 0.21]"
2842,0.0,1.4395292207792207,[28.07 49.37  0.   81.  ],"[0.22, 0.2, 0.21, 0.22]"
2843,0.0,1.4975208215697347,[ 34.47  33.4    0.   126.  ],"[0.23, 0.21, 0.22, 0.24]"
2844,0.0,1.5730677726018505,[ 38.46  15.27   0.   161.  ],"[0.25, 0.22, 0.23, 0.2789]"
2845,0.0,1.5930549299958794,[ 39.4   -4.19   1.   181.  ],"[0.26, 0.23, 0.23, 0.2792]"
2846,38.0,0.44927422723475335,[ 37.1  -23.27   2.   185.  ],"[0.284, 0.19, 0.19, 0.2]"
2847,4.0,1.560714285714286,[ 31.99 -40.55  70.   252.  ],"[0.3, 0.28, 0.25, 0.27]"
2848,0.0,1.5292613636363634,[ 24.78 -55.61   0.   148.  ],"[0.25, 0.22, 0.22, 0.24]"
2849,46.0,-0.09710474101921489,[ 16.21 -68.81   0.   108.  ],"[0.19, 0.19, 0.19, 0.19]"
2850,0.0,1.4640386787125919,[  6.85 -80.81   2.   102.  ],"[0.23, 0.21, 0.21, 0.22]"
2851,0.0,1.3883928571428572,[19.72 62.94  0.   55.  ],"[0.2, 0.2, 0.2, 0.21]"
2852,48.0,1.3136592985037419,[27.76 49.06  0.   80.  ],"[0.21, 0.2, 0.2, 0.2929]"
2853,0.0,1.6346014492753622,[ 34.13  33.13  29.   196.  ],"[0.27, 0.23, 0.25, 0.3]"
2854,52.0,1.260665662839576,[ 38.08  15.07  13.   261.  ],"[0.23, 0.21, 0.21, 0.3168]"
2855,56.0,1.2434963299754178,[ 38.99  -4.28 167.   297.  ],"[0.25, 0.21, 0.22, 0.2911]"
2856,42.0,1.0103843762587787,[ 36.69 -23.25 313.   290.  ],"[0.2719, 0.2, 0.2, 0.21]"
2857,52.0,1.2592908619948469,[ 31.58 -40.45  47.   265.  ],"[0.2635, 0.22, 0.22, 0.24]"
2858,16.0,1.598237859925387,[ 24.4  -55.45  35.   228.  ],"[0.3585, 0.27, 0.25, 0.29]"
2859,0.0,1.5951669254658385,[ 15.84 -68.62  18.   172.  ],"[0.28, 0.24, 0.23, 0.25]"
2860,4.0,1.4181782891022021,[  6.48 -80.59 159.   113.  ],"[0.27, 0.22, 0.22, 0.23]"
2861,16.0,1.4274793824717495,[ 19.45  62.62 146.    78.  ],"[0.22, 0.21, 0.21, 0.3439]"
2862,56.0,0.017598052244791385,[ 27.45  48.75 430.   114.  ],"[0.23, 0.2, 0.21, 0.4255]"
2863,8.0,1.5942121468410855,[ 33.78  32.86 417.   167.  ],"[0.28, 0.25, 0.34, 0.3437]"
2864,52.0,1.3535594504585688,[ 37.7   14.87 312.   243.  ],"[0.27, 0.23, 0.24, 0.3166]"
2865,56.0,1.2450111046928531,[ 38.58  -4.37 169.   294.  ],"[0.25, 0.21, 0.22, 0.2934]"
2866,52.0,1.370691537227447,[ 36.28 -23.23 316.   286.  ],"[0.3415, 0.23, 0.23, 0.29]"
2867,52.0,1.3473192719116633,[ 31.18 -40.35 352.   244.  ],"[0.3105, 0.23, 0.23, 0.28]"
2868,52.0,1.2844925290704456,[ 24.01 -55.3  146.   246.  ],"[0.2846, 0.22, 0.22, 0.25]"
2869,8.0,1.4472392382326613,[ 15.46 -68.44  71.   178.  ],"[0.3183, 0.25, 0.22, 0.23]"
2870,0.0,1.4640386787125919,[  6.12 -80.38   2.    97.  ],"[0.23, 0.21, 0.21, 0.22]"
2871,0.0,1.498244382022472,[19.17 62.29  0.   52.  ],"[0.2, 0.2, 0.2, 0.35600000000000004]"
2872,60.0,0.05268612412645207,[ 27.14  48.44 202.   136.  ],"[0.21, 0.2, 0.2, 0.4177]"
2873,4.0,1.6450689767222026,[ 33.43  32.59 386.   179.  ],"[0.3, 0.26, 0.35, 0.3255]"
2874,52.0,1.2840897488489267,[ 37.31  14.68  79.   221.  ],"[0.24, 0.21, 0.22, 0.3187]"
2875,56.0,1.2583839373213976,[ 38.18  -4.45 173.   291.  ],"[0.25, 0.21, 0.22, 0.3154]"
2876,52.0,1.380330897451693,[ 35.86 -23.21 473.   242.  ],"[0.3092, 0.24, 0.24, 0.3]"
2877,60.0,1.211381530091776,[ 30.78 -40.24 202.   261.  ],"[0.3117, 0.21, 0.21, 0.23]"
2878,55.0,0.20991970248401134,[ 23.62 -55.15 296.   226.  ],"[0.4043, 0.21, 0.2, 0.21]"
2879,60.0,0.36676886067683334,[ 15.09 -68.25 448.   142.  ],"[0.3719, 0.21, 0.21, 0.23]"
2880,4.0,1.4181782891022021,[  5.75 -80.17 157.   107.  ],"[0.27, 0.22, 0.22, 0.23]"
2881,16.0,1.4378794310288114,[ 18.89  61.97 137.    70.  ],"[0.23, 0.21, 0.21, 0.3424]"
2882,60.0,0.0362923061786698,[ 26.83  48.14 312.   120.  ],"[0.22, 0.2, 0.2, 0.4235]"
2883,8.0,1.5994662327993245,[ 33.09  32.33 404.   170.  ],"[0.28, 0.25, 0.34, 0.3551]"
2884,56.0,1.3195348582576845,[ 36.93  14.49 593.   161.  ],"[0.26, 0.23, 0.23, 0.35100000000000003]"
2885,52.0,1.3860346120721614,[ 37.77  -4.54 500.   214.  ],"[0.3, 0.23, 0.24, 0.3388]"
2886,52.0,1.3487150264607792,[ 35.45 -23.19 336.   270.  ],"[0.3013, 0.23, 0.23, 0.29]"
2887,56.0,1.2530748250308767,[ 30.38 -40.14 170.   277.  ],"[0.34700000000000003, 0.21, 0.21, 0.24]"
2888,50.0,1.4019870539381676,[ 23.23 -54.99 425.   198.  ],"[0.3442, 0.28, 0.25, 0.29]"
2889,4.0,1.4488601072840204,[ 14.72 -68.07  51.   150.  ],"[0.27, 0.25, 0.22, 0.23]"
2890,0.0,1.4017857142857142,[  5.39 -79.95   0.    55.  ],"[0.21, 0.2, 0.2, 0.21]"
2891,12.0,1.2968632800004414,[18.61 61.65 23.   60.  ],"[0.2, 0.2, 0.2, 0.2878]"
2892,8.0,1.430394836008485,[ 26.52  47.84  80.   140.  ],"[0.23, 0.21, 0.23, 0.3476]"
2893,8.0,1.46053841991342,[ 32.74  32.07  30.   188.  ],"[0.24, 0.22, 0.25, 0.324]"
2894,48.0,1.5978669354366617,[ 36.55  14.3  153.   259.  ],"[0.34, 0.27, 0.29, 0.33]"
2895,52.0,1.2548185031928973,[ 37.37  -4.62  21.   282.  ],"[0.23, 0.21, 0.21, 0.3067]"
2896,52.0,1.3546673198264816,[ 35.04 -23.16 173.   293.  ],"[0.3381, 0.23, 0.23, 0.27]"
2897,60.0,1.1800292047091587,[ 29.98 -40.03 312.   259.  ],"[0.2402, 0.21, 0.22, 0.24]"
2898,52.0,1.2608762423544007,[ 22.85 -54.83  73.   198.  ],"[0.2968, 0.22, 0.21, 0.23]"
2899,12.0,1.3281675221547633,[ 14.35 -67.88  12.   163.  ],"[0.2753, 0.21, 0.21, 0.21]"
